"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","hb_check_5","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","vaccDanger_check_3","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","comments","workerId","assignmentId","hitId","study_time","payment"
"2017-09-06 10:40:28","2017-09-06 10:49:06","IP Address","0e9476156f88f4a7","100","517","True","2017-09-06 10:49:06","R_3oAxFwsCyZ9hn73","","","","","26.184997558594","-81.763000488281","anonymous","EN","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat disagree","Strongly disagree","Disagree","Neither agree nor disagree","Agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Agree","Somewhat agree","Neither agree nor disagree","Agree","Agree","Somewhat agree","Agree","Agree","Neither agree nor disagree","Agree","Male","22","White","Christian","Some Undergraduate Education","$30,001 - $50,000","No","No","","","","237146b14565b834","3ON104KXQKWVYATS6B4LP5A1N7D4WT","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:44:43","2017-09-06 10:49:10","IP Address","86c8c65137f4cc84","100","266","True","2017-09-06 10:49:10","R_271o7RoWEDkaRoY","","","","","30.429504394531","-97.841903686523","anonymous","EN","Somewhat agree","Disagree","Disagree","Disagree","Somewhat agree","Disagree","Agree","Somewhat disagree","Disagree","Strongly disagree","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat disagree","Disagree","Somewhat disagree","Agree","Disagree","Agree","Strongly disagree","Strongly agree","Agree","Disagree","Agree","Agree","Somewhat agree","Disagree","Agree","Somewhat disagree","Somewhat agree","Disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Disagree","Agree","Disagree","Strongly agree","Strongly disagree","Disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Agree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat disagree","Somewhat disagree","Strongly agree","Male","27","Asian","Non-religious","Undergraduate Degree","$20,000 - $30,0000","No","No","","","","bc9fc63bcec34020","3SNLUL3WO4NE4EB8H3O1TYRFODXLU4","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:42:02","2017-09-06 10:49:14","IP Address","3e2e88ba18357595","100","432","True","2017-09-06 10:49:15","R_3QJc5knIaHWX7N6","","","","","39.95719909668","-74.916198730469","anonymous","EN","Somewhat agree","Strongly disagree","Disagree","Strongly disagree","Somewhat agree","Disagree","Agree","Disagree","Disagree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Disagree","Disagree","Agree","Disagree","Disagree","Somewhat agree","Disagree","Somewhat agree","Somewhat agree","Agree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Somewhat agree","Disagree","Strongly disagree","Agree","Strongly disagree","Agree","Disagree","Agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Disagree","Somewhat agree","Strongly disagree","Agree","Disagree","Strongly disagree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Male","24","White","Non-religious","Undergraduate Degree","$50,001 - $70,000","No","No","","","","a137bb74e25e7c79","3VNL7UK1XFJD49MNVNVTTP0T834FT2","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:42:56","2017-09-06 10:49:18","IP Address","ca7079f0efd0e75c","100","381","True","2017-09-06 10:49:18","R_3lytJWHGDB8WOl8","","","","","41.705902099609","-83.637603759766","anonymous","EN","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Female","37","White","Christian","Graduate or Professional Degree","$70,001 - $100,000","Yes","No","2","5 years old","","2728c4cf0b1f471f","3SB4CE2TJVVPPZEZPHAY4RA8OJFAX3","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:43:36","2017-09-06 10:49:21","IP Address","a797809846a9367a","100","344","True","2017-09-06 10:49:21","R_1MLKEk8cAGZiX44","","","","","28.634399414062","-81.622100830078","anonymous","EN","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Neither agree nor disagree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Disagree","Neither agree nor disagree","Agree","Female","31","White","Non-religious","Undergraduate Degree","$50,001 - $70,000","No","No","","","","e261fac6534087f0","3NC5L260MOMXRHHFZ69UZFU69VNOFP","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:40:49","2017-09-06 10:49:21","IP Address","c67f0750f89bcd49","100","512","True","2017-09-06 10:49:22","R_u9zbBuOIgePRSjn","","","","","38.982192993164","-94.670799255371","anonymous","EN","Strongly agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Female","58","White","Christian","High School or Equivalent","$30,001 - $50,000","No","No","","","no","69631cee034f0397","3RJSC4XJ10UKM3W7R9UAN27BMYT05S","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:42:06","2017-09-06 10:49:24","IP Address","c16a456fab405cb0","100","437","True","2017-09-06 10:49:24","R_3D5RYqKRLtwsSGA","","","","","39.337600708008","-84.404403686523","anonymous","EN","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Agree","Agree","Somewhat disagree","Disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Somewhat agree","Agree","Strongly agree","Neither agree nor disagree","Somewhat agree","Agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly disagree","Disagree","Strongly agree","Disagree","Agree","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Disagree","Neither agree nor disagree","Somewhat disagree","Agree","Agree","Strongly disagree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Agree","Agree","Disagree","Somewhat agree","Agree","Male","29","White","Non-religious","Undergraduate Degree","$30,001 - $50,000","No","No","","","","dde8cbf7b3997757","3Y9N9SS8LYBB78AXP2UCNCTA2RBD38","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:42:21","2017-09-06 10:49:25","IP Address","0739453be3ad5c35","100","423","True","2017-09-06 10:49:25","R_3HocbLeP80AEbmX","","","","","47.185394287109","-122.29290008545","anonymous","EN","Neither agree nor disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Disagree","Disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Disagree","Disagree","Agree","Strongly disagree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Disagree","Disagree","Agree","Strongly disagree","Agree","Neither agree nor disagree","Agree","Somewhat disagree","Agree","Disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Disagree","Agree","Strongly disagree","Agree","Agree","Disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Female","33","White","Christian","Some Undergraduate Education","$70,001 - $100,000","Yes","No","4","7 years old","","f5db55afca779704","3SUWZRL0MYDFWXBF4Z3U0XNFCUE6E0","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:41:22","2017-09-06 10:49:25","IP Address","83fe8c4d223ea256","100","482","True","2017-09-06 10:49:26","R_3qqvgh3M0s9ZB6b","","","","","39.928497314453","-104.95590209961","anonymous","EN","Somewhat agree","Neither agree nor disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Disagree","Strongly disagree","Strongly agree","Somewhat agree","Agree","Agree","Strongly disagree","Somewhat agree","Disagree","Somewhat agree","Somewhat agree","Disagree","Agree","Somewhat disagree","Agree","Somewhat agree","Disagree","Somewhat agree","Agree","Somewhat disagree","Disagree","Strongly agree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly agree","Somewhat disagree","Agree","Strongly disagree","Somewhat agree","Agree","Somewhat agree","Agree","Disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat agree","Strongly agree","Strongly disagree","Agree","Somewhat agree","Somewhat agree","Disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Disagree","Somewhat disagree","Somewhat agree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat disagree","Agree","Somewhat disagree","Agree","Strongly agree","Female","51","White","Non-religious","Graduate or Professional Degree","$30,001 - $50,000","Yes","No","1","15 years old","none","d92a7e367a0ed869","3EICBYG644WCNU68SRROJDSHDOLCJJ","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:42:37","2017-09-06 10:49:26","IP Address","e9deb20850deb87f","100","408","True","2017-09-06 10:49:27","R_d1jJcAk1WoVTCoh","","","","","32.720794677734","-97.16259765625","anonymous","EN","Neither agree nor disagree","Disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Strongly agree","Disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Agree","Disagree","Disagree","Agree","Strongly disagree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly disagree","Agree","Disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Strongly agree","Disagree","Neither agree nor disagree","Agree","Disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Agree","Disagree","Agree","Female","32","White","Non-religious","Undergraduate Degree","$50,001 - $70,000","Yes","No","1","7 years old","","263c80086ec883cc","33CUSNVVNNCLRAKCKBESS1NK7M688P","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:43:00","2017-09-06 10:49:31","IP Address","be570df2ae32b99f","100","391","True","2017-09-06 10:49:32","R_7TzhIVBuAFuWswN","","","","","33.269500732422","-111.71299743652","anonymous","EN","Strongly agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Agree","Disagree","Somewhat disagree","Disagree","Neither agree nor disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly agree","Disagree","Agree","Strongly agree","Strongly disagree","Agree","Somewhat agree","Disagree","Disagree","Somewhat agree","Disagree","Agree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Agree","Somewhat disagree","Agree","Strongly disagree","Somewhat agree","Somewhat agree","Disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Agree","Female","45","White","Christian","Undergraduate Degree","$70,001 - $100,000","Yes","No","2","15 years old","thank you","e970e8e79bc5b561","3S96KQ6I9M4G6P8R4H035PX8WQODTP","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:40:49","2017-09-06 10:49:32","IP Address","2da964d2cf9f4a00","100","522","True","2017-09-06 10:49:32","R_3oBYflMCctl6RzX","","","","","31.044998168945","-97.508697509766","anonymous","EN","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Agree","Somewhat disagree","Agree","Agree","Agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Disagree","Disagree","Somewhat agree","Disagree","Disagree","Somewhat agree","Agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Strongly disagree","Agree","Somewhat agree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Agree","Strongly agree","Female","36","White","Christian","Some Undergraduate Education","$50,001 - $70,000","Yes","No","4","2 years old","","481579049ac5f926","3OWEPKL089C2U32XG8B5WYHKLXYN74","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:40:37","2017-09-06 10:49:33","IP Address","1375d7b7b73e50e9","100","536","True","2017-09-06 10:49:33","R_UXPGVQasw2tuTEB","","","","","40.048599243164","-83.072601318359","anonymous","EN","Somewhat agree","Neither agree nor disagree","Agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Agree","Somewhat agree","Somewhat disagree","Agree","Strongly disagree","Somewhat disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Agree","Disagree","Disagree","Agree","Disagree","Agree","Neither agree nor disagree","Agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly agree","Disagree","Agree","Strongly disagree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Agree","Neither agree nor disagree","Agree","Agree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Female","33","White","Christian","Graduate or Professional Degree","More than $100,000","Yes","No","2","1 year old","no","e333f8b9d0841dc8","3EG49X351UCO2X2WZ4TMOM8MS0P6X9","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:40:36","2017-09-06 10:49:34","IP Address","e1a067b5181af832","100","538","True","2017-09-06 10:49:35","R_sd46LVa09mvGyUp","","","","","47.614501953125","-122.34799957275","anonymous","EN","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly agree","Strongly agree","Agree","Disagree","Strongly disagree","Somewhat disagree","Strongly agree","Strongly disagree","Disagree","Strongly agree","Neither agree nor disagree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Neither agree nor disagree","Disagree","Strongly disagree","Agree","Agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Female","30","White","Non-religious","Doctorate","Less than $20,000","No","No","","","","1be0c1e662c745c1","35USIKEBNRGJQ3OSXY6DQKHOQMEN65","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:41:09","2017-09-06 10:49:35","IP Address","0fe64d20be4acf6c","100","505","True","2017-09-06 10:49:35","R_1qVSquf1gd0nuVU","","","","","42.380004882812","-71.13289642334","anonymous","EN","Agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Disagree","Somewhat disagree","Agree","Disagree","Agree","Somewhat disagree","Agree","Agree","Disagree","Agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Disagree","Neither agree nor disagree","Somewhat disagree","Agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Agree","Disagree","Somewhat agree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Agree","Agree","Agree","Disagree","Somewhat disagree","Female","60","White","Christian","Some Undergraduate Education","$70,001 - $100,000","Yes","No","2","Over 18 years old","no","e731e82832f47ec7","3K5TEWLKGVBCRSS21Q1TX416LGBVIO","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:42:45","2017-09-06 10:49:36","IP Address","898a24fea0f3fb52","100","410","True","2017-09-06 10:49:36","R_O26TQ8uFqssz00F","","","","","29.549606323242","-90.588798522949","anonymous","EN","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Disagree","Agree","Agree","Somewhat agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Disagree","Agree","Agree","Strongly disagree","Strongly agree","Agree","Somewhat agree","Disagree","Agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Agree","Disagree","Neither agree nor disagree","Somewhat agree","Agree","Somewhat agree","Agree","Somewhat agree","Agree","Disagree","Agree","Agree","Agree","Disagree","Agree","Somewhat disagree","Disagree","Somewhat agree","Somewhat agree","Agree","Somewhat disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Disagree","Somewhat disagree","Male","26","White","Christian","Undergraduate Degree","$30,001 - $50,000","No","No","","","no","d2fa149ebeb2f2ee","34BBWHLWHABP6HS7R06PJ6KKSPEIWM","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
"2017-09-06 10:43:15","2017-09-06 10:49:37","IP Address","5d08937f7e996e52","100","382","True","2017-09-06 10:49:37","R_6EZBZkvD6QFtK1P","","","","","32.527099609375","-95.637603759766","anonymous","EN","Somewhat agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Disagree","Agree","Agree","Somewhat agree","Disagree","Somewhat agree","Disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Agree","Disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Disagree","Somewhat agree","Agree","Somewhat agree","Disagree","Strongly agree","Agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Agree","Agree","Agree","Disagree","Neither agree nor disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Female","33","White","Christian","Some Undergraduate Education","Less than $20,000","Yes","No","3","1 year old","My daughter has dravet syndrome, which was brought out by the vaccine. She already had the gene mutation, but the vaccines brought it whereas it would have taken longer or might not have come on at all. I will vaccinate my other two kids though. ","62c6486f4f3d933c","3VD82FOHKQOQO5X584JTR993CIVOCE","3DWNFENNE3V666VZ9AG4CVL782PJ4R","12","1.60"
